,val,start,end
0,140.1,2005-06-02 20:00:00,2005-06-07 20:00:00
0,141.77833333333334,2005-06-14 07:00:00,2005-08-23 07:00:00
0,142.68,2005-06-30 17:00:00,2005-08-23 17:00:00
0,143.6277777777778,2005-07-15 06:00:00,2005-07-20 06:00:00
0,144.442,2005-06-23 03:00:00,2005-06-29 03:00:00
0,145.42466666666667,2005-06-19 23:00:00,2005-06-21 23:00:00
0,145.42466666666667,2005-07-11 22:00:00,2005-07-13 22:00:00
0,145.42466666666667,2005-07-29 04:00:00,2005-08-23 04:00:00
0,146.24333333333334,2005-06-24 03:00:00,2005-06-28 03:00:00
0,148.16714285714284,2005-08-09 17:00:00,2005-08-23 17:00:00
0,150.51999999999998,2005-08-15 23:00:00,2005-08-16 23:00:00
0,150.51999999999998,2005-08-22 03:00:00,2005-08-23 03:00:00
0,143.87666666666667,2005-11-08 05:00:00,2005-11-10 05:00:00
0,144.87923076923076,2005-10-20 17:00:00,2005-11-08 17:00:00
0,146.01500000000001,2005-10-06 10:00:00,2005-10-20 10:00:00
0,146.01500000000001,2005-10-26 19:00:00,2005-10-30 19:00:00
0,146.66166666666666,2005-10-10 21:00:00,2005-10-19 21:00:00
0,147.78,2005-09-12 17:00:00,2005-10-04 17:00:00
0,149.4414285714286,2005-09-07 21:00:00,2005-09-10 21:00:00
0,149.4414285714286,2005-09-27 07:00:00,2005-10-04 07:00:00
0,150.334,2005-09-06 21:00:00,2005-09-06 21:00:00
0,150.334,2005-09-14 21:00:00,2005-09-14 21:00:00
0,151.15800000000002,2005-08-23 22:00:00,2005-09-05 22:00:00
0,151.15800000000002,2005-09-20 08:00:00,2005-09-22 08:00:00
0,151.996,2005-08-25 09:00:00,2005-09-05 09:00:00
0,153.58999999999997,2005-08-31 22:00:00,2005-09-01 22:00:00
0,141.32166666666666,2005-11-29 05:00:00,2006-02-08 05:00:00
0,141.95555555555558,2005-11-15 17:00:00,2005-11-28 17:00:00
0,141.95555555555558,2005-11-30 20:00:00,2005-12-26 20:00:00
0,143.56285714285715,2005-12-02 09:00:00,2005-12-18 09:00:00
0,144.30777777777777,2005-12-05 04:00:00,2005-12-07 04:00:00
0,144.30777777777777,2005-12-08 09:00:00,2005-12-18 09:00:00
0,145.19,2005-12-13 04:00:00,2005-12-15 04:00:00
0,146.10999999999999,2006-01-04 08:00:00,2006-02-08 08:00:00
0,147.05,2006-01-06 09:00:00,2006-02-07 09:00:00
0,148.01000000000002,2006-01-08 22:00:00,2006-01-08 22:00:00
0,148.01000000000002,2006-01-17 01:00:00,2006-02-07 01:00:00
0,149.315,2006-01-17 09:00:00,2006-01-25 09:00:00
0,150.26,2006-01-27 00:00:00,2006-02-01 00:00:00
0,141.48399999999998,2006-02-15 17:00:00,2006-05-01 17:00:00
0,142.31000000000003,2006-02-16 22:00:00,2006-03-07 22:00:00
0,143.48375,2006-03-01 09:00:00,2006-03-07 09:00:00
0,143.48375,2006-03-14 04:00:00,2006-03-20 04:00:00
0,144.19923076923078,2006-03-02 09:00:00,2006-03-07 09:00:00
0,144.19923076923078,2006-03-17 17:00:00,2006-03-19 17:00:00
0,145.40166666666667,2006-02-08 19:00:00,2006-02-12 19:00:00
0,146.35,2006-03-29 20:00:00,2006-05-01 20:00:00
0,149.152,2006-04-10 20:00:00,2006-04-11 20:00:00
0,150.58166666666668,2006-04-18 02:00:00,2006-04-27 02:00:00
0,151.417,2006-04-18 21:00:00,2006-04-25 21:00:00
0,146.512,2006-05-18 05:00:00,2006-07-23 05:00:00
0,147.21,2006-05-15 22:00:00,2006-05-17 22:00:00
0,147.21,2006-06-15 09:00:00,2006-06-20 09:00:00
0,148.16444444444443,2006-05-05 05:00:00,2006-05-08 05:00:00
0,148.16444444444443,2006-06-22 09:00:00,2006-07-23 09:00:00
0,149.25571428571428,2006-05-26 00:00:00,2006-06-01 00:00:00
0,149.25571428571428,2006-06-26 20:00:00,2006-07-23 20:00:00
0,150.9707142857143,2006-05-11 07:00:00,2006-05-12 07:00:00
0,150.9707142857143,2006-06-30 01:00:00,2006-07-20 01:00:00
0,152.814,2006-07-12 22:00:00,2006-07-17 22:00:00
0,154.71666666666667,2006-07-14 06:00:00,2006-07-17 06:00:00
0,135.29444444444442,2006-09-20 08:00:00,2006-09-22 08:00:00
0,135.29444444444442,2006-09-26 07:00:00,2006-10-01 07:00:00
0,137.16428571428574,2006-09-27 20:00:00,2006-09-28 20:00:00
0,138.345,2006-09-13 04:00:00,2006-09-15 04:00:00
0,138.345,2006-09-18 01:00:00,2006-09-19 01:00:00
0,142.265,2006-09-06 16:00:00,2006-09-07 16:00:00
0,143.26000000000002,2006-09-04 06:00:00,2006-09-06 06:00:00
0,144.57,2006-08-29 16:00:00,2006-09-03 16:00:00
0,146.45499999999998,2006-08-17 22:00:00,2006-08-27 22:00:00
0,147.77,2006-08-22 04:00:00,2006-08-23 04:00:00
0,148.92874999999998,2006-07-24 07:00:00,2006-08-16 07:00:00
0,149.87,2006-07-25 22:00:00,2006-07-27 22:00:00
0,149.87,2006-07-31 21:00:00,2006-08-13 21:00:00
0,150.82000000000002,2006-08-02 06:00:00,2006-08-10 06:00:00
0,151.6475,2006-08-07 09:00:00,2006-08-10 09:00:00
0,129.26625,2006-11-17 07:00:00,2006-11-30 07:00:00
0,130.11124999999998,2006-10-18 16:00:00,2006-11-14 16:00:00
0,131.058,2006-10-23 08:00:00,2006-10-31 08:00:00
0,131.058,2006-11-01 04:00:00,2006-11-15 04:00:00
0,131.80285714285716,2006-11-07 11:00:00,2006-11-13 11:00:00
0,132.65375,2006-10-03 16:00:00,2006-10-10 16:00:00
0,132.65375,2006-10-12 22:00:00,2006-10-17 22:00:00
0,133.33384615384617,2006-11-09 13:00:00,2006-11-09 13:00:00
0,123.19777777777777,2007-01-10 16:00:00,2007-01-10 16:00:00
0,125.62428571428572,2007-01-05 12:00:00,2007-01-08 12:00:00
0,130.526,2006-12-26 13:00:00,2007-01-02 13:00:00
0,132.39545454545453,2006-12-07 10:00:00,2006-12-12 10:00:00
0,132.39545454545453,2006-12-13 14:00:00,2006-12-25 14:00:00
0,133.15952380952382,2006-12-01 01:00:00,2006-12-05 01:00:00
0,133.15952380952382,2006-12-05 12:00:00,2006-12-06 12:00:00
0,133.15952380952382,2006-12-14 14:00:00,2006-12-18 14:00:00
0,133.15952380952382,2006-12-19 16:00:00,2006-12-21 16:00:00
0,125.42399999999998,2007-03-15 16:00:00,2007-04-04 16:00:00
0,126.33733333333333,2007-02-07 19:00:00,2007-02-14 19:00:00
0,126.33733333333333,2007-02-15 21:00:00,2007-03-14 21:00:00
0,127.31666666666668,2007-02-05 03:00:00,2007-02-07 03:00:00
0,128.06285714285713,2007-02-21 20:00:00,2007-03-11 20:00:00
0,128.7111111111111,2007-02-23 00:00:00,2007-03-05 00:00:00
0,128.7111111111111,2007-03-26 14:00:00,2007-03-26 14:00:00
0,129.72812499999998,2007-03-01 00:00:00,2007-03-04 00:00:00
0,129.72812499999998,2007-03-07 20:00:00,2007-03-08 20:00:00
0,129.72812499999998,2007-03-27 23:00:00,2007-04-03 23:00:00
0,131.37166666666667,2007-03-30 06:00:00,2007-04-03 06:00:00
0,126.05111111111111,2007-05-04 14:00:00,2007-06-05 14:00:00
0,126.76416666666667,2007-05-13 23:00:00,2007-05-28 23:00:00
0,126.76416666666667,2007-05-30 02:00:00,2007-05-31 02:00:00
0,127.60111111111112,2007-04-09 16:00:00,2007-05-03 16:00:00
0,127.60111111111112,2007-05-17 02:00:00,2007-05-29 02:00:00
0,128.40692307692308,2007-04-12 12:00:00,2007-04-18 12:00:00
0,128.40692307692308,2007-04-22 20:00:00,2007-05-02 20:00:00
0,128.40692307692308,2007-05-25 08:00:00,2007-05-28 08:00:00
0,129.18692307692308,2007-04-16 16:00:00,2007-04-17 16:00:00
0,129.18692307692308,2007-04-23 08:00:00,2007-05-01 08:00:00
0,129.18692307692308,2007-05-17 19:00:00,2007-05-23 19:00:00
0,130.02785714285713,2007-04-25 19:00:00,2007-04-26 19:00:00
0,128.50285714285712,2007-06-08 17:00:00,2007-08-06 17:00:00
0,129.4,2007-06-06 19:00:00,2007-06-07 19:00:00
0,131.462,2007-06-20 13:00:00,2007-06-24 13:00:00
0,132.18714285714285,2007-06-19 00:00:00,2007-06-20 00:00:00
0,134.0475,2007-07-03 01:00:00,2007-08-06 01:00:00
0,135.1157142857143,2007-07-06 04:00:00,2007-08-06 04:00:00
0,135.72625,2007-07-10 17:00:00,2007-07-11 17:00:00
0,137.10333333333335,2007-07-16 00:00:00,2007-07-24 00:00:00
0,137.94833333333335,2007-07-18 20:00:00,2007-07-22 20:00:00
0,138.822,2007-07-30 12:00:00,2007-08-03 12:00:00
0,140.57000000000002,2007-07-31 17:00:00,2007-07-31 17:00:00
0,132.19199999999998,2007-08-21 13:00:00,2007-10-04 13:00:00
0,133.12833333333336,2007-08-16 13:00:00,2007-08-20 13:00:00
0,133.96769230769232,2007-08-07 03:00:00,2007-08-10 03:00:00
0,133.96769230769232,2007-08-16 21:00:00,2007-08-19 21:00:00
0,134.59333333333333,2007-08-07 22:00:00,2007-08-08 22:00:00
0,134.59333333333333,2007-08-12 21:00:00,2007-08-15 21:00:00
0,134.59333333333333,2007-08-27 20:00:00,2007-10-04 20:00:00
0,136.41125,2007-08-29 21:00:00,2007-10-04 21:00:00
0,137.0,2007-09-03 07:00:00,2007-09-04 07:00:00
0,142.5425,2007-09-13 12:00:00,2007-09-14 12:00:00
0,143.66181818181818,2007-09-18 05:00:00,2007-09-26 05:00:00
0,143.66181818181818,2007-10-01 14:00:00,2007-10-04 14:00:00
0,144.65666666666667,2007-09-18 20:00:00,2007-09-24 20:00:00
0,150.58333333333334,2007-10-15 22:00:00,2007-12-05 22:00:00
0,151.39666666666668,2007-10-17 02:00:00,2007-10-23 02:00:00
0,154.8311111111111,2007-10-30 19:00:00,2007-12-04 19:00:00
0,157.40800000000002,2007-11-14 08:00:00,2007-11-29 08:00:00
0,159.96857142857147,2007-11-04 23:00:00,2007-11-11 23:00:00
0,160.81454545454548,2007-11-06 04:00:00,2007-11-12 04:00:00
0,160.81454545454548,2007-11-16 16:00:00,2007-11-27 16:00:00
0,163.0066666666667,2007-11-20 09:00:00,2007-11-26 09:00:00
0,163.80714285714288,2007-11-21 13:00:00,2007-11-22 13:00:00
0,154.375,2008-01-23 14:00:00,2008-02-06 14:00:00
0,155.23833333333332,2008-02-03 19:00:00,2008-02-05 19:00:00
0,156.32363636363635,2007-12-11 16:00:00,2008-01-20 16:00:00
0,156.32363636363635,2008-01-28 06:00:00,2008-02-03 06:00:00
0,157.9425,2007-12-20 15:00:00,2008-01-15 15:00:00
0,159.2811111111111,2007-12-24 05:00:00,2008-01-15 05:00:00
0,160.46166666666667,2007-12-26 05:00:00,2008-01-11 05:00:00
0,162.47727272727272,2007-12-26 13:00:00,2007-12-26 13:00:00
0,162.47727272727272,2007-12-27 07:00:00,2007-12-31 07:00:00
0,162.47727272727272,2008-01-08 17:00:00,2008-01-09 17:00:00
0,165.58,2008-01-02 17:00:00,2008-01-03 17:00:00
0,159.86166666666665,2008-02-11 23:00:00,2008-04-08 23:00:00
0,162.252,2008-02-14 13:00:00,2008-04-09 13:00:00
0,165.08,2008-02-20 10:00:00,2008-04-09 10:00:00
0,166.18800000000002,2008-02-26 00:00:00,2008-04-09 00:00:00
0,168.59999999999997,2008-02-29 16:00:00,2008-03-03 16:00:00
0,168.59999999999997,2008-03-20 06:00:00,2008-04-09 06:00:00
0,169.4391666666667,2008-03-31 14:00:00,2008-03-31 14:00:00
0,171.598,2008-03-06 13:00:00,2008-03-19 13:00:00
0,173.25833333333333,2008-03-28 13:00:00,2008-03-30 13:00:00
0,174.77666666666664,2008-03-10 21:00:00,2008-03-16 21:00:00
0,176.655,2008-03-13 02:00:00,2008-03-17 02:00:00
0,178.0125,2008-04-10 12:00:00,2008-06-09 12:00:00
0,182.08,2008-04-15 14:00:00,2008-04-15 14:00:00
0,183.1825,2008-04-16 20:00:00,2008-04-17 20:00:00
0,185.555,2008-04-21 21:00:00,2008-04-23 21:00:00
0,191.095,2008-05-07 02:00:00,2008-06-10 02:00:00
0,192.71666666666667,2008-05-13 00:00:00,2008-05-15 00:00:00
0,193.59875,2008-05-08 20:00:00,2008-05-11 20:00:00
0,193.59875,2008-05-16 05:00:00,2008-06-04 05:00:00
0,195.655,2008-05-19 13:00:00,2008-05-29 13:00:00
0,202.4075,2008-05-26 03:00:00,2008-05-27 03:00:00
0,186.79166666666666,2008-08-06 16:00:00,2008-08-07 16:00:00
0,190.14666666666668,2008-07-29 12:00:00,2008-07-29 12:00:00
0,191.5716666666667,2008-07-25 11:00:00,2008-07-29 11:00:00
0,192.406,2008-07-23 16:00:00,2008-07-24 16:00:00
0,201.34,2008-06-10 20:00:00,2008-07-16 20:00:00
0,202.58666666666667,2008-06-12 11:00:00,2008-06-19 11:00:00
0,205.06600000000003,2008-07-08 11:00:00,2008-07-16 11:00:00
0,205.8614285714286,2008-06-23 15:00:00,2008-06-24 15:00:00
0,209.23000000000002,2008-06-27 16:00:00,2008-07-07 16:00:00
0,212.8071428571428,2008-07-02 19:00:00,2008-07-06 19:00:00
0,170.1157142857143,2008-09-09 16:00:00,2008-09-10 16:00:00
0,173.85999999999999,2008-09-22 09:00:00,2008-09-24 09:00:00
0,174.88666666666666,2008-09-02 04:00:00,2008-09-05 04:00:00
0,175.7475,2008-09-02 09:00:00,2008-09-04 09:00:00
0,181.659,2008-08-12 17:00:00,2008-08-14 17:00:00
0,116.9975,2008-11-20 17:00:00,2008-12-01 17:00:00
0,119.45666666666666,2008-11-26 07:00:00,2008-12-01 07:00:00
0,121.138,2008-11-26 22:00:00,2008-11-27 22:00:00
0,123.024,2008-11-17 16:00:00,2008-11-17 16:00:00
0,128.8425,2008-11-06 20:00:00,2008-11-10 20:00:00
0,129.52749999999997,2008-11-07 10:00:00,2008-11-10 10:00:00
0,131.05599999999998,2008-10-27 23:00:00,2008-11-05 23:00:00
0,132.11888888888888,2008-10-24 14:00:00,2008-10-26 14:00:00
0,132.11888888888888,2008-10-29 05:00:00,2008-11-03 05:00:00
0,135.14600000000002,2008-10-22 16:00:00,2008-10-23 16:00:00
0,142.04,2008-10-20 05:00:00,2008-10-21 05:00:00
0,95.41444444444444,2009-01-20 04:00:00,2009-02-10 04:00:00
0,96.30250000000001,2009-01-21 03:00:00,2009-02-02 03:00:00
0,96.30250000000001,2009-02-03 19:00:00,2009-02-03 19:00:00
0,97.13384615384618,2009-01-22 12:00:00,2009-01-28 12:00:00
0,97.13384615384618,2009-01-29 10:00:00,2009-02-01 10:00:00
0,99.72599999999998,2008-12-26 01:00:00,2009-01-15 01:00:00
0,101.335,2009-01-25 21:00:00,2009-01-26 21:00:00
0,102.22666666666667,2008-12-23 12:00:00,2008-12-23 12:00:00
0,102.952,2008-12-22 17:00:00,2008-12-22 17:00:00
0,111.68,2008-12-10 15:00:00,2008-12-16 15:00:00
0,90.24666666666667,2009-02-13 08:00:00,2009-04-14 08:00:00
0,91.11,2009-02-20 09:00:00,2009-02-23 09:00:00
0,95.4175,2009-02-25 17:00:00,2009-03-01 17:00:00
0,96.66444444444444,2009-03-04 13:00:00,2009-03-11 13:00:00
0,99.56666666666666,2009-03-09 14:00:00,2009-03-10 14:00:00
0,99.56666666666666,2009-03-17 05:00:00,2009-04-14 05:00:00
0,100.64000000000001,2009-03-18 12:00:00,2009-03-30 12:00:00
0,101.37,2009-04-08 23:00:00,2009-04-13 23:00:00
0,103.73888888888888,2009-03-20 08:00:00,2009-03-29 08:00:00
0,103.73888888888888,2009-04-02 13:00:00,2009-04-05 13:00:00
0,105.54833333333333,2009-03-23 14:00:00,2009-03-23 14:00:00
0,98.54333333333334,2009-04-23 00:00:00,2009-06-15 00:00:00
0,100.745,2009-04-29 20:00:00,2009-06-14 20:00:00
0,101.58400000000002,2009-04-16 19:00:00,2009-04-19 19:00:00
0,103.68800000000002,2009-05-05 03:00:00,2009-06-15 03:00:00
0,107.48800000000001,2009-05-11 07:00:00,2009-05-13 07:00:00
0,109.324,2009-05-19 21:00:00,2009-06-14 21:00:00
0,110.375,2009-05-21 16:00:00,2009-05-25 16:00:00
0,111.89000000000001,2009-05-26 23:00:00,2009-06-14 23:00:00
0,117.68142857142857,2009-06-04 16:00:00,2009-06-07 16:00:00
0,120.3175,2009-06-10 10:00:00,2009-06-14 10:00:00
0,110.054,2009-07-16 13:00:00,2009-08-13 13:00:00
0,111.0025,2009-07-07 12:00:00,2009-07-07 12:00:00
0,112.42699999999999,2009-07-06 07:00:00,2009-07-07 07:00:00
0,112.42699999999999,2009-07-19 20:00:00,2009-07-28 20:00:00
0,114.97,2009-06-22 23:00:00,2009-07-02 23:00:00
0,115.62555555555556,2009-06-23 03:00:00,2009-07-02 03:00:00
0,115.62555555555556,2009-07-26 20:00:00,2009-07-27 20:00:00
0,116.97833333333331,2009-06-23 22:00:00,2009-07-01 22:00:00
0,118.11583333333334,2009-06-30 13:00:00,2009-07-01 13:00:00
0,118.11583333333334,2009-08-04 06:00:00,2009-08-11 06:00:00
0,118.918125,2009-06-15 12:00:00,2009-06-21 12:00:00
0,118.918125,2009-08-04 15:00:00,2009-08-05 15:00:00
0,120.1675,2009-06-18 01:00:00,2009-06-19 01:00:00
0,111.435,2009-09-24 14:00:00,2009-10-14 14:00:00
0,113.63333333333334,2009-08-17 07:00:00,2009-09-24 07:00:00
0,114.27846153846154,2009-08-17 19:00:00,2009-09-01 19:00:00
0,114.27846153846154,2009-09-13 22:00:00,2009-09-22 22:00:00
0,115.30545454545451,2009-10-01 01:00:00,2009-10-02 01:00:00
0,116.86090909090909,2009-09-22 22:00:00,2009-09-22 22:00:00
0,117.91470588235293,2009-09-16 19:00:00,2009-09-20 19:00:00
0,119.58600000000001,2009-08-21 15:00:00,2009-08-24 15:00:00
0,113.824,2009-12-13 22:00:00,2009-12-14 22:00:00
0,114.94000000000001,2009-12-09 14:00:00,2009-12-10 14:00:00
0,118.282,2009-11-27 03:00:00,2009-12-08 03:00:00
0,120.42555555555555,2009-10-15 08:00:00,2009-11-26 08:00:00
0,120.42555555555555,2009-11-30 01:00:00,2009-12-04 01:00:00
0,121.36888888888888,2009-11-30 21:00:00,2009-12-02 21:00:00
0,122.13749999999999,2009-11-01 20:00:00,2009-11-11 20:00:00
0,123.04100000000001,2009-10-16 12:00:00,2009-10-28 12:00:00
0,123.88526315789474,2009-10-18 22:00:00,2009-10-20 22:00:00
0,123.88526315789474,2009-10-26 16:00:00,2009-10-27 16:00:00
0,124.734,2009-10-22 06:00:00,2009-10-26 06:00:00
0,125.66749999999999,2009-10-22 13:00:00,2009-10-23 13:00:00
0,115.50555555555555,2009-12-16 00:00:00,2010-02-05 00:00:00
0,116.31466666666668,2009-12-17 06:00:00,2010-01-29 06:00:00
0,117.18136363636364,2009-12-17 20:00:00,2009-12-20 20:00:00
0,117.18136363636364,2009-12-22 16:00:00,2010-01-26 16:00:00
0,119.89090909090909,2009-12-24 00:00:00,2010-01-21 00:00:00
0,119.89090909090909,2010-02-02 20:00:00,2010-02-03 20:00:00
0,120.598,2009-12-28 04:00:00,2010-01-19 04:00:00
0,121.53666666666666,2009-12-28 19:00:00,2010-01-14 19:00:00
0,122.53111111111113,2009-12-30 16:00:00,2010-01-14 16:00:00
0,123.98333333333333,2010-01-04 07:00:00,2010-01-12 07:00:00
0,124.84285714285714,2010-01-06 03:00:00,2010-01-12 03:00:00
0,120.68777777777778,2010-02-18 22:00:00,2010-02-24 22:00:00
0,120.68777777777778,2010-02-25 19:00:00,2010-04-19 19:00:00
0,121.64714285714287,2010-03-02 22:00:00,2010-04-19 22:00:00
0,122.38294117647058,2010-02-22 05:00:00,2010-02-23 05:00:00
0,122.38294117647058,2010-03-03 03:00:00,2010-03-15 03:00:00
0,122.38294117647058,2010-03-24 09:00:00,2010-03-26 09:00:00
0,123.18272727272729,2010-03-05 07:00:00,2010-03-15 07:00:00
0,123.18272727272729,2010-03-23 04:00:00,2010-03-24 04:00:00
0,124.13045454545455,2010-03-10 09:00:00,2010-03-12 09:00:00
0,124.13045454545455,2010-03-16 14:00:00,2010-03-18 14:00:00
0,124.13045454545455,2010-03-29 14:00:00,2010-04-18 14:00:00
0,125.072,2010-03-31 12:00:00,2010-04-18 12:00:00
0,125.9825,2010-04-13 19:00:00,2010-04-15 19:00:00
0,126.76666666666665,2010-04-01 14:00:00,2010-04-11 14:00:00
0,127.62714285714286,2010-04-14 15:00:00,2010-04-15 15:00:00
0,128.41750000000002,2010-04-05 14:00:00,2010-04-06 14:00:00
0,106.678,2010-05-20 13:00:00,2010-05-24 13:00:00
0,109.24142857142856,2010-06-01 06:00:00,2010-06-04 06:00:00
0,113.58500000000001,2010-06-16 08:00:00,2010-06-17 08:00:00
0,114.47333333333334,2010-05-13 10:00:00,2010-05-13 10:00:00
0,116.14571428571428,2010-05-06 15:00:00,2010-05-11 15:00:00
0,122.34333333333332,2010-04-22 10:00:00,2010-05-04 10:00:00
0,123.98222222222222,2010-04-22 20:00:00,2010-04-26 20:00:00
0,125.81666666666666,2010-04-29 13:00:00,2010-05-03 13:00:00
0,107.715,2010-07-05 12:00:00,2010-08-19 12:00:00
0,110.3725,2010-07-08 02:00:00,2010-08-19 02:00:00
0,111.22894736842107,2010-06-29 19:00:00,2010-06-30 19:00:00
0,111.22894736842107,2010-07-08 13:00:00,2010-07-12 13:00:00
0,111.22894736842107,2010-07-18 20:00:00,2010-08-17 20:00:00
0,112.07874999999999,2010-06-23 11:00:00,2010-06-29 11:00:00
0,112.07874999999999,2010-07-19 14:00:00,2010-08-12 14:00:00
0,112.83333333333333,2010-07-14 01:00:00,2010-07-15 01:00:00
0,112.83333333333333,2010-07-30 10:00:00,2010-08-11 10:00:00
0,113.64166666666665,2010-06-22 02:00:00,2010-06-23 02:00:00
0,114.545,2010-06-27 19:00:00,2010-06-28 19:00:00
0,114.545,2010-07-23 02:00:00,2010-07-26 02:00:00
0,115.7125,2010-08-06 14:00:00,2010-08-10 14:00:00
0,117.894,2010-08-03 20:00:00,2010-08-05 20:00:00
0,108.44999999999999,2010-08-25 20:00:00,2010-08-30 20:00:00
0,108.44999999999999,2010-09-02 09:00:00,2010-10-20 09:00:00
0,109.1938095238095,2010-08-20 07:00:00,2010-08-23 07:00:00
0,109.1938095238095,2010-09-03 12:00:00,2010-09-06 12:00:00
0,109.1938095238095,2010-09-07 16:00:00,2010-09-16 16:00:00
0,109.1938095238095,2010-09-20 05:00:00,2010-09-22 05:00:00
0,110.13533333333332,2010-09-10 00:00:00,2010-09-17 00:00:00
0,110.13533333333332,2010-09-27 12:00:00,2010-10-20 12:00:00
0,111.90666666666665,2010-09-14 07:00:00,2010-09-14 07:00:00
0,112.56333333333333,2010-09-13 01:00:00,2010-09-14 01:00:00
0,113.8775,2010-09-30 19:00:00,2010-10-19 19:00:00
0,115.24249999999999,2010-10-01 11:00:00,2010-10-19 11:00:00
0,116.86500000000001,2010-10-05 19:00:00,2010-10-06 19:00:00
0,116.86500000000001,2010-10-13 09:00:00,2010-10-15 09:00:00
0,117.69,2010-10-06 15:00:00,2010-10-06 15:00:00
0,113.86428571428571,2010-10-21 14:00:00,2010-12-20 14:00:00
0,114.72666666666665,2010-10-27 12:00:00,2010-11-17 12:00:00
0,115.423125,2010-10-24 19:00:00,2010-10-26 19:00:00
0,115.423125,2010-10-27 22:00:00,2010-10-28 22:00:00
0,116.482,2010-11-01 16:00:00,2010-11-15 16:00:00
0,116.482,2010-11-24 21:00:00,2010-11-25 21:00:00
0,118.12666666666667,2010-11-03 19:00:00,2010-11-15 19:00:00
0,120.06,2010-11-04 20:00:00,2010-11-08 20:00:00
0,120.06,2010-12-02 08:00:00,2010-12-20 08:00:00
0,120.895,2010-12-08 01:00:00,2010-12-10 01:00:00
0,120.895,2010-12-13 13:00:00,2010-12-14 13:00:00
0,120.895,2010-12-15 19:00:00,2010-12-16 19:00:00
0,121.63666666666666,2010-12-05 23:00:00,2010-12-06 23:00:00
0,115.81666666666666,2011-02-14 16:00:00,2011-02-21 16:00:00
0,116.42,2011-01-27 22:00:00,2011-02-13 22:00:00
0,117.51599999999999,2011-01-25 07:00:00,2011-01-27 07:00:00
0,118.43166666666667,2011-01-24 13:00:00,2011-01-24 13:00:00
0,118.43166666666667,2011-02-08 14:00:00,2011-02-08 14:00:00
0,120.17666666666666,2011-01-05 07:00:00,2011-01-23 07:00:00
0,120.17666666666666,2011-01-31 10:00:00,2011-02-06 10:00:00
0,120.99583333333334,2010-12-30 13:00:00,2011-01-04 13:00:00
0,121.86000000000001,2011-02-01 16:00:00,2011-02-03 16:00:00
0,122.83588235294118,2010-12-22 08:00:00,2010-12-30 08:00:00
0,122.83588235294118,2011-01-12 07:00:00,2011-01-20 07:00:00
0,123.44375,2011-01-02 20:00:00,2011-01-03 20:00:00
0,123.44375,2011-01-11 23:00:00,2011-01-13 23:00:00
0,123.44375,2011-01-18 02:00:00,2011-01-19 02:00:00
0,124.60000000000001,2011-02-24 16:00:00,2011-04-24 16:00:00
0,127.2175,2011-03-02 03:00:00,2011-03-14 03:00:00
0,129.81500000000003,2011-03-21 17:00:00,2011-04-24 17:00:00
0,131.65555555555557,2011-03-22 19:00:00,2011-03-27 19:00:00
0,133.525,2011-04-14 08:00:00,2011-04-18 08:00:00
0,135.08499999999998,2011-04-05 17:00:00,2011-04-11 17:00:00
0,118.75399999999999,2011-06-21 13:00:00,2011-06-22 13:00:00
0,121.08666666666666,2011-06-15 15:00:00,2011-06-15 15:00:00
0,122.412,2011-05-12 08:00:00,2011-06-15 08:00:00
0,124.37285714285716,2011-05-12 22:00:00,2011-05-15 22:00:00
0,124.37285714285716,2011-05-24 13:00:00,2011-06-13 13:00:00
0,125.05,2011-05-19 16:00:00,2011-05-19 16:00:00
0,125.05,2011-05-25 10:00:00,2011-06-06 10:00:00
0,126.03222222222222,2011-05-26 11:00:00,2011-06-01 11:00:00
0,127.06142857142856,2011-06-09 01:00:00,2011-06-10 01:00:00
0,138.1575,2011-04-26 00:00:00,2011-05-03 00:00:00
0,138.775,2011-04-28 07:00:00,2011-05-01 07:00:00
0,108.93199999999999,2011-08-05 03:00:00,2011-08-08 03:00:00
0,110.248,2011-08-12 02:00:00,2011-08-18 02:00:00
0,112.346,2011-08-16 14:00:00,2011-08-17 14:00:00
0,118.42999999999999,2011-06-29 01:00:00,2011-08-03 01:00:00
0,119.29749999999999,2011-07-01 10:00:00,2011-08-02 10:00:00
0,120.355,2011-06-29 16:00:00,2011-06-30 16:00:00
0,120.355,2011-07-01 16:00:00,2011-07-10 16:00:00
0,122.43181818181819,2011-07-15 14:00:00,2011-07-17 14:00:00
0,124.17333333333333,2011-07-21 16:00:00,2011-07-25 16:00:00
0,102.65799999999999,2011-09-23 08:00:00,2011-10-03 08:00:00
0,108.76799999999999,2011-08-25 11:00:00,2011-09-21 11:00:00
0,108.76799999999999,2011-10-09 23:00:00,2011-10-24 23:00:00
0,109.45833333333333,2011-10-11 05:00:00,2011-10-13 05:00:00
0,110.45833333333336,2011-08-28 22:00:00,2011-09-04 22:00:00
0,110.45833333333336,2011-09-12 03:00:00,2011-09-21 03:00:00
0,111.29125,2011-09-20 09:00:00,2011-09-21 09:00:00
0,113.81230769230768,2011-08-31 20:00:00,2011-09-01 20:00:00
0,113.81230769230768,2011-09-13 05:00:00,2011-09-14 05:00:00
0,116.125,2011-11-01 20:00:00,2011-12-26 20:00:00
0,118.09400000000001,2011-11-03 11:00:00,2011-12-16 11:00:00
0,120.01,2011-11-09 23:00:00,2011-12-14 23:00:00
0,121.87272727272729,2011-11-10 10:00:00,2011-11-20 10:00:00
